fips,Name,outcome_p25,outcome_p50,outcome_p75,ratio_living_wage_2014,ratio_living_wage_2024,ratio_living_wage_change,living_wage_increase
21055,"Crittenden County, KY",34082.0,45193.0,58105.0,0.5008784079628931,0.5179257362355953,0.017047328272702278,1
17033,"Crawford County, IL",35055.0,45743.0,58091.0,0.7572990259542807,0.7012771996215704,-0.056021826332710245,0
29199,"Scotland County, MO",35369.0,45921.0,58091.0,0.5360877218840868,0.5259790120296903,-0.010108709854396492,0
21037,"Campbell County, KY",29784.0,42733.0,58081.0,0.6522333516228837,0.6091370558375634,-0.04309629578532026,0
31043,"Dakota County, NE",34021.0,45148.0,58081.0,0.674453580969151,0.6018518518518517,-0.07260172911729923,0
30035,"Glacier County, MT",30080.0,42899.0,58074.0,0.6016630602642411,0.5210304942166141,-0.08063256604762703,0
19193,"Woodbury County, IA",33928.0,45091.0,58072.0,0.6708594451646929,0.6126252038201724,-0.05823424134452049,0
12077,"Liberty County, FL",27864.0,41643.0,58071.0,0.6306104280433721,0.6196636481241915,-0.010946779919180583,0
30027,"Fergus County, MT",40326.0,48715.0,58055.0,0.5492861185963045,0.4696575205287402,-0.07962859806756428,0
28079,"Leake County, MS",29638.0,42639.0,58053.0,0.5991832364187683,0.4924341247064963,-0.10674911171227197,0
26071,"Iron County, MI",35577.0,46014.0,58031.0,0.6036217823552815,0.4874746106973595,-0.11614717165792204,0
17155,"Putnam County, IL",37672.0,47205.0,58029.0,0.694194480046139,0.7547914317925591,0.0605969517464201,1
39149,"Shelby County, OH",32881.0,44475.0,58028.0,0.8509784405478227,0.7110528823249167,-0.13992555822290598,0
21041,"Carroll County, KY",29926.0,42792.0,58026.0,0.8813066464212871,0.842326139088729,-0.03898050733255809,0
19103,"Johnson County, IA",39533.0,48257.0,58023.0,0.8093186663162748,0.7029298205768794,-0.10638884573939544,0
22029,"Concordia Parish, LA",30622.0,43183.0,58017.0,0.6126054663561431,0.5540235648032088,-0.0585819015529343,0
30095,"Stillwater County, MT",50545.0,54243.0,58016.0,0.9983736453215112,0.6863117870722434,-0.3120618582492678,0
40137,"Stephens County, OK",35471.0,45945.0,58009.0,0.7672441604003025,0.5883375840482262,-0.1789065763520763,0
48325,"Medina County, TX",34239.0,45243.0,58007.0,0.656089817360513,0.553930744033692,-0.10215907332682095,0
42087,"Mifflin County, PA",33533.0,44830.0,57991.0,0.639014645115983,0.572976054732041,-0.066038590383942,0
19111,"Lee County, IA",33993.0,45091.0,57980.0,0.7706219160979573,0.6725609756097561,-0.09806094048820113,0
16043,"Fremont County, ID",39126.0,48008.0,57977.0,0.5311168176216532,0.5274566473988439,-0.003660170222809289,0
17165,"Saline County, IL",33506.0,44807.0,57974.0,0.6815691233588526,0.532825880114177,-0.14874324324467558,0
08121,"Washington County, CO",42775.0,50046.0,57970.0,0.614351746404044,0.3838365243004418,-0.2305152221036022,0
40123,"Pontotoc County, OK",33140.0,44599.0,57970.0,0.6495273382467442,0.6359145220588235,-0.013612816187920762,0
21233,"Webster County, KY",35086.0,45708.0,57964.0,0.8774647665424016,0.6377873200303106,-0.239677446512091,0
